digit_0: 0.3155819812217651, 0.3314778418356234, 0.33916505191013213, 0.30403725112003094, 0.3238650076191905, 0.31918499709994774, 0.35181081634805766, 0.29009911117619563, 
digit_1: 0.3074164131406766, 0.204781202273108, 0.38507998510925545, 0.4275611559635424, 0.1638646390078257, 0.22150697493449845, 0.29459855096656956, 0.1722161433418723, 
digit_2: 0.2112011230068212, 0.2621115361410602, 0.20769830106394277, 0.23034196769072499, 0.28927861189617415, 0.2996166745214898, 0.22114066432175292, 0.27207663739366034, 
digit_3: 0.0, 0.07429746949284229, 0.07636036258289872, 0.07066939221121911, 0.07638478726150849, 0.1147972073196646, 0.09649324268776015, 0.094796184137266, 
digit_4: 0.15953812204691897, 0.20793844808750597, 0.22688622928351904, 0.15592440928554774, 0.18651440386376683, 0.17627893322776905, 0.19079573332314623, 0.20059576029405507, 
digit_5: 0.23789298592412952, 0.20411127623008757, 0.1868331169948594, 0.2144754061803917, 0.20606850943673913, 0.18089990881404577, 0.20936881831642576, 0.18501427901190906, 
digit_6: 0.17386596578412836, 0.23768393152639944, 0.22388045575767793, 0.2017151696411385, 0.24489098951777966, 0.2386714821514674, 0.21899957308153623, 0.21396578600694138, 
digit_7: 0.23086547353902626, 0.24282346479861255, 0.2830525501682233, 0.23308183059390772, 0.2859498566842023, 0.24349351635178637, 0.3080201227308645, 0.2781814970804214, 
digit_8: 0.23947802105913654, 0.26094272282379616, 0.24637767558848375, 0.26188259542091086, 0.24454934747051177, 0.2855345095456379, 0.24618331651352954, 0.17517186974741059, 
digit_9: 0.1966417420749765, 0.19058046309480647, 0.1761253774409361, 0.1756099353254556, 0.205306153730505, 0.19522623810295364, 0.1658874506529773, 0.20163141900428622, 
