digit_0: 0.2331749938108662, 0.2356246486985992, 0.229117502311841, 0.2325280064841701, 0.2395050917632099, 0.23927347818533806, 0.27776888796074856, 0.2232017563450886, 
digit_1: 0.28350250949953043, 0.34093193219032186, 0.33549220486663933, 0.4011452561001693, 0.2812703550370695, 0.26416131023468187, 0.32716341983986497, 0.28552540676023275, 
digit_2: 0.26865126106266046, 0.23105675966323672, 0.279333592531597, 0.25208806556149355, 0.2937177735394743, 0.2405562458726301, 0.26124215001152684, 0.28135078970078353, 
digit_3: 0.23789298592412952, 0.2180777621649148, 0.19893864784075418, 0.22171964090615684, 0.24712998374853007, 0.21692681864784633, 0.27232517145086066, 0.26964550568040696, 
digit_4: 0.19666699628329615, 0.26029082661829434, 0.21362193400324395, 0.22086414371012722, 0.22653778909071737, 0.20490238834867544, 0.23484214123695016, 0.20752447309647337, 
digit_5: 0.0, 0.059722723194480395, 0.09403233397999729, 0.08107988173108385, 0.08310715459378865, 0.10723146537339956, 0.08484465142059129, 0.10797086336689557, 
digit_6: 0.24765990325075019, 0.15843307510757051, 0.1925182256460811, 0.20135740702416055, 0.1858367026896986, 0.19376037861094236, 0.18339208674243324, 0.14341312858683636, 
digit_7: 0.2952960220509471, 0.28020934341060605, 0.31006948125266437, 0.2847645081078791, 0.33530053446380653, 0.32125984288356674, 0.3031372859403007, 0.3094774905511461, 
digit_8: 0.27486671046087735, 0.28070406637929857, 0.2931739904833996, 0.3018874498713502, 0.31752049082048955, 0.29664188504535494, 0.2929653233254701, 0.3036378502965596, 
digit_9: 0.1595456561455898, 0.17518492161201607, 0.17934599845674248, 0.17041816246205008, 0.17423425091232028, 0.19030619525731074, 0.20396535716250058, 0.1792742516306696, 
