digit_0: 0.3634287296437857, 0.37165757425791895, 0.3933530678520837, 0.4569755042378236, 0.36933818509670524, 0.3775335501172997, 0.4208495470827707, 0.35326584212370465, 
digit_1: 0.0, 0.265661995395956, 0.3071351413189594, 0.3684267226892163, 0.28779340197397474, 0.20828087713625687, 0.4407150062351121, 0.2740332183467795, 
digit_2: 0.28341260957735975, 0.3223816538633113, 0.3566126293023045, 0.3415323040558816, 0.3114515549047449, 0.2796848332281144, 0.2962575694205766, 0.2927714101337193, 
digit_3: 0.3074164131406766, 0.3232128548195734, 0.3078688313511752, 0.33139848706372377, 0.3396843682256973, 0.26095312310578084, 0.3438952959149887, 0.3710762961340124, 
digit_4: 0.2293455174745575, 0.24105109549353848, 0.2445867733860842, 0.2927237723067372, 0.21621607979464105, 0.20876620445602215, 0.22588943619763094, 0.22368003645364845, 
digit_5: 0.28350250949953043, 0.28792158669347656, 0.27295512047126824, 0.24996047337193783, 0.364114641369878, 0.3239947083717767, 0.30673246213791006, 0.2981218455778951, 
digit_6: 0.3596721226337351, 0.3358557379740526, 0.37777329252896513, 0.3684217808523217, 0.37225414398273, 0.36680953959589924, 0.33378771760862086, 0.3076576377546255, 
digit_7: 0.2872914931756336, 0.2955511612008589, 0.32834356566391526, 0.2766340250882062, 0.33386047002784025, 0.3258605366966125, 0.30186383373622533, 0.309016847784504, 
digit_8: 0.3883882204074387, 0.44270966954132895, 0.4524634042694331, 0.4314948565403661, 0.41839571182035656, 0.4571976335124345, 0.45568281203815025, 0.3930674562340589, 
digit_9: 0.2857532375712961, 0.36186408454252883, 0.2977602710730788, 0.2598322390414425, 0.34421432245854416, 0.3257005421748301, 0.2984401712960562, 0.3145371379835356, 
