digit_0: 0.0, 0.08470256198083849, 0.0832601858016902, 0.13467991783211367, 0.08607974827880956, 0.1043154954663716, 0.09443528856574787, 0.08875426189996642, 
digit_1: 0.3634287296437857, 0.4023487842383392, 0.4094253519137423, 0.47419843255864663, 0.36063581895021696, 0.34493262426173416, 0.3903372680217706, 0.3718655278738516, 
digit_2: 0.2868829008624937, 0.23173610222122742, 0.27638224528173944, 0.23663660763832162, 0.26022812691073266, 0.23032421197100278, 0.26694378153706, 0.27808212232748286, 
digit_3: 0.3155819812217651, 0.2772720069220958, 0.277372917408452, 0.3020747723020213, 0.32993909642593444, 0.3008695580794332, 0.35458051615040387, 0.3427118992515688, 
digit_4: 0.24418005794803893, 0.28109205739789656, 0.2601452986298418, 0.2714174173055906, 0.26590344554203243, 0.24322071633929812, 0.2420932860812277, 0.26383722457841097, 
digit_5: 0.2331749938108662, 0.24184300590107752, 0.24370164389277205, 0.21699524947145873, 0.2369509745830047, 0.20629897730315047, 0.2537122174525745, 0.19112443262352086, 
digit_6: 0.2681037106775644, 0.17360828622245733, 0.19953365022375152, 0.19862100672995178, 0.16490387724612846, 0.1605008980631271, 0.18562868736435148, 0.17954475053063648, 
digit_7: 0.27487128008753076, 0.2526543739690353, 0.27150222661186907, 0.2798515638345228, 0.29402454283964763, 0.278859853177233, 0.2863635887129261, 0.31288718850695685, 
digit_8: 0.200101656940727, 0.1778070705495034, 0.2104915533290263, 0.1953257682382348, 0.22283526248702581, 0.18508662276213245, 0.21976843184524578, 0.23607973450663503, 
digit_9: 0.2466719763975256, 0.28204629316240404, 0.27145944556759877, 0.24168034794160403, 0.29466989587387943, 0.26288844955288565, 0.2862138154503856, 0.2822147490111533, 
